Word :	around              	|	Show :	28                   
Word :	arrangement         	|	Show :	1                    
Word :	arrest              	|	Show :	1                    
Word :	arrival             	|	Show :	3                    
Word :	arrive              	|	Show :	1                    
Word :	arrived             	|	Show :	4                    
Word :	arthur              	|	Show :	2                    
Word :	as                  	|	Show :	82                   
Word :	ascertain           	|	Show :	1                    
Word :	ash                 	|	Show :	1                    
Word :	ashen               	|	Show :	1                    
Word :	aside               	|	Show :	1                    
Word :	ask                 	|	Show :	5                    
Word :	asked               	|	Show :	15                   
Word :	asking              	|	Show :	1                    
Word :	astonished          	|	Show :	1                    
Word :	astounded           	|	Show :	1                    
Word :	at                  	|	Show :	110                  
Word :	attack              	|	Show :	1                    
Word :	attacked            	|	Show :	2                    
Word :	attacking           	|	Show :	1                    
Word :	attempt             	|	Show :	1                    
Word :	august              	|	Show :	3                    
Word :	aunt                	|	Show :	49                   
Word :	auror               	|	Show :	2                    
Word :	automatically       	|	Show :	1                    
Word :	avidly              	|	Show :	1                    
Word :	avoid               	|	Show :	2                    
Word :	avoiding            	|	Show :	1                    
Word :	aware               	|	Show :	1                    
Word :	away                	|	Show :	10                   
Word :	awestruck           	|	Show :	1                    
Word :	awful               	|	Show :	2                    
Word :	awkward             	|	Show :	1                    
Word :	awkwardly           	|	Show :	1                    
Word :	ay                  	|	Show :	1                    
Word :	azkaban             	|	Show :	4                    
Word :	back                	|	Show :	42                   
Word :	bad                 	|	Show :	1                    
Word :	bag                 	|	Show :	3                    
Word :	baggy               	|	Show :	1                    
Word :	bags                	|	Show :	1                    
Word :	bald                	|	Show :	2                    
Word :	ball                	|	Show :	1                    
Word :	balls               	|	Show :	1                    
Word :	ban                 	|	Show :	1                    
Word :	band                	|	Show :	1                    
Word :	bandy               	|	Show :	1                    
Word :	banished            	|	Show :	1                    
Word :	barely              	|	Show :	1                    
Word :	bareness            	|	Show :	1                    
Word :	barked              	|	Show :	2                    
Word :	barn                	|	Show :	1                    
Word :	basset              	|	Show :	1                    
Word :	bat                 	|	Show :	2                    
Word :	bathroom            	|	Show :	1                    
Word :	baton               	|	Show :	1                    
Word :	battered            	|	Show :	1                    
Word :	be                  	|	Show :	55                   
Word :	beading             	|	Show :	1                    
Word :	beady               	|	Show :	1                    
Word :	beak                	|	Show :	6                    
Word :	beaming             	|	Show :	2                    
Word :	bear                	|	Show :	1                    
Word :	bearing             	|	Show :	1                    
Word :	beat                	|	Show :	1                    
Word :	beautifully         	|	Show :	1                    
Word :	became              	|	Show :	1                    
Word :	because             	|	Show :	2                    
Word :	beckoning           	|	Show :	1                    
Word :	become              	|	Show :	2                    
Word :	bed                 	|	Show :	8                    
Word :	bedded              	|	Show :	1                    
Word :	bedroom             	|	Show :	12                   
Word :	bedside             	|	Show :	2                    
Word :	been                	|	Show :	29                   
Word :	before              	|	Show :	17                   
Word :	began               	|	Show :	5                    
Word :	beginning           	|	Show :	2                    
Word :	begun               	|	Show :	1                    
Word :	behaving            	|	Show :	1                    
Word :	behind              	|	Show :	13                   
Word :	being               	|	Show :	9                    
Word :	believe             	|	Show :	3                    
Word :	bell                	|	Show :	1                    
Word :	bellowed            	|	Show :	4                    
Word :	bellowing           	|	Show :	1                    
Word :	belong              	|	Show :	1                    
Word :	belonged            	|	Show :	3                    
Word :	below               	|	Show :	7                    
Word :	bending             	|	Show :	1                    
Word :	beneath             	|	Show :	1                    
Word :	bent                	|	Show :	1                    
Word :	beside              	|	Show :	2                    
Word :	besides             	|	Show :	1                    
Word :	best                	|	Show :	7                    
Word :	bet                 	|	Show :	2                    
Word :	better              	|	Show :	8                    
Word :	between             	|	Show :	4                    
Word :	bewildered          	|	Show :	1                    
Word :	bewilderment        	|	Show :	1                    
Word :	beyond              	|	Show :	1                    
Word :	bin                 	|	Show :	1                    
Word :	birds               	|	Show :	1                    
Word :	bit                 	|	Show :	11                   
Word :	black               	|	Show :	6                    
Word :	blackened           	|	Show :	1                    
Word :	blacks              	|	Show :	1                    
Word :	blank               	|	Show :	2                    
Word :	blessed             	|	Show :	1                    
Word :	blimey              	|	Show :	2                    
Word :	blinked             	|	Show :	1                    
Word :	block               	|	Show :	1                    
Word :	bloke               	|	Show :	1                    
Word :	blond               	|	Show :	1                    
Word :	bloodshot           	|	Show :	1                    
Word :	blotchily           	|	Show :	1                    
Word :	blowing             	|	Show :	2                    
Word :	blown               	|	Show :	1                    
Word :	blue                	|	Show :	1                    
Word :	blustered           	|	Show :	1                    
Word :	board               	|	Show :	2                    
Word :	bobbing             	|	Show :	1                    
Word :	body                	|	Show :	4                    
Word :	bolt                	|	Show :	1                    
Word :	books               	|	Show :	4                    
Word :	bore                	|	Show :	1                    
Word :	born                	|	Show :	3                    
Word :	borrow              	|	Show :	1                    
Word :	borrowed            	|	Show :	1                    
Word :	both                	|	Show :	5                    
Word :	bother              	|	Show :	1                    
Word :	bothered            	|	Show :	1                    
Word :	bothers             	|	Show :	1                    
Word :	bottom              	|	Show :	2                    
Word :	bound               	|	Show :	1                    
Word :	bowed               	|	Show :	1                    
Word :	boy                 	|	Show :	17                   
Word :	braced              	|	Show :	1                    
Word :	brain               	|	Show :	4                    
Word :	breach              	|	Show :	2                    
Word :	breached            	|	Show :	1                    
Word :	break               	|	Show :	3                    
Word :	breath              	|	Show :	3                    
Word :	breathe             	|	Show :	1                    
Word :	breathed            	|	Show :	1                    
Word :	breathlessly        	|	Show :	1                    
Word :	brief               	|	Show :	1                    
Word :	bright              	|	Show :	2                    
Word :	brightly            	|	Show :	1                    
Word :	bring               	|	Show :	3                    
Word :	bringing            	|	Show :	1                    
Word :	brisk               	|	Show :	1                    
Word :	britain             	|	Show :	1                    
Word :	broadly             	|	Show :	1                    
Word :	broken              	|	Show :	2                    
Word :	broom               	|	Show :	5                    
Word :	brooms              	|	Show :	3                    
Word :	broomstick          	|	Show :	3                    
Word :	brought             	|	Show :	2                    
Word :	brushing            	|	Show :	1                    
Word :	bubble              	|	Show :	1                    
Word :	building            	|	Show :	1                    
Word :	bulbs               	|	Show :	1                    
Word :	bulging             	|	Show :	1                    
Word :	bulk                	|	Show :	1                    
Word :	bullying            	|	Show :	1                    
Word :	bunch               	|	Show :	1                    
Word :	bundle              	|	Show :	1                    
Word :	burgeoned           	|	Show :	1                    
Word :	burglars            	|	Show :	2                    
Word :	burning             	|	Show :	1                    
Word :	burrow              	|	Show :	3                    
Word :	burst               	|	Show :	3                    
Word :	bushy               	|	Show :	1                    
Word :	business            	|	Show :	1                    
Word :	busy                	|	Show :	2                    
Word :	but                 	|	Show :	66                   
Word :	buttock             	|	Show :	1                    
Word :	buttocks            	|	Show :	2                    
Word :	buying              	|	Show :	1                    
Word :	by                  	|	Show :	24                   
Word :	cage                	|	Show :	8                    
Word :	call                	|	Show :	4                    
Word :	called              	|	Show :	4                    
Word :	calling             	|	Show :	2                    
Word :	calm                	|	Show :	2                    
Word :	calming             	|	Show :	1                    
Word :	calmly              	|	Show :	3                    
Word :	came                	|	Show :	11                   
Word :	can                 	|	Show :	18                   
Word :	candelabra          	|	Show :	1                    
Word :	cannon              	|	Show :	1                    
Word :	canvas              	|	Show :	1                    
Word :	captured            	|	Show :	1                    
Word :	car                 	|	Show :	5                    
Word :	care                	|	Show :	2                    
Word :	career              	|	Show :	1                    
Word :	carefully           	|	Show :	1                    
Word :	carpet              	|	Show :	2                    
Word :	carrying            	|	Show :	4                    
Word :	cars                	|	Show :	1                    
Word :	case                	|	Show :	3                    
Word :	casting             	|	Show :	2                    
Word :	casual              	|	Show :	1                    
Word :	cat                 	|	Show :	4                    
Word :	catastrophe         	|	Show :	1                    
Word :	catch               	|	Show :	1                    
Word :	catcher             	|	Show :	1                    
Word :	caught              	|	Show :	2                    
Word :	cauldron            	|	Show :	1                    
Word :	cauldrons           	|	Show :	1                    
Word :	caused              	|	Show :	1                    
Word :	causing             	|	Show :	1                    
Word :	ceiling             	|	Show :	6                    
Word :	ceilinged           	|	Show :	1                    
Word :	cell                	|	Show :	1                    
Word :	certain             	|	Show :	2                    
Word :	certainly           	|	Show :	2                    
Word :	chain               	|	Show :	1                    
Word :	chair               	|	Show :	2                    
Word :	chameleon           	|	Show :	1                    
Word :	chance              	|	Show :	2                    
Word :	chandelier          	|	Show :	2                    
Word :	change              	|	Show :	3                    
Word :	changed             	|	Show :	1                    
Word :	chapter             	|	Show :	2                    
Word :	charm               	|	Show :	4                    
Word :	cheated             	|	Show :	1                    
Word :	checking            	|	Show :	1                    
Word :	cheeked             	|	Show :	1                    
Word :	cheerful            	|	Show :	1                    
Word :	cheers              	|	Show :	1                    
Word :	chest               	|	Show :	3                    
Word :	chill               	|	Show :	1                    
Word :	chilled             	|	Show :	1                    
Word :	chimney             	|	Show :	3                    
Word :	chimneys            	|	Show :	1                    
Word :	chucked             	|	Show :	1                    
Word :	chuckled            	|	Show :	1                    
Word :	chunk               	|	Show :	1                    
Word :	cigarette           	|	Show :	1                    
Word :	circling            	|	Show :	2                    
Word :	clad                	|	Show :	1                    
Word :	clammy              	|	Show :	2                    
Word :	clamped             	|	Show :	1                    
Word :	clanking            	|	Show :	2                    
Word :	clapped             	|	Show :	1                    
Word :	clatter             	|	Show :	2                    
Word :	clattering          	|	Show :	1                    
Word :	clean               	|	Show :	5                    
Word :	cleaning            	|	Show :	3                    
Word :	clear               	|	Show :	3                    
Word :	clearly             	|	Show :	3                    
Word :	clenched            	|	Show :	1                    
Word :	clenching           	|	Show :	1                    
Word :	click               	|	Show :	1                    
Word :	clicked             	|	Show :	2                    
Word :	clicking            	|	Show :	2                    
Word :	clicks              	|	Show :	1                    
Word :	climbing            	|	Show :	1                    
Word :	cloak               	|	Show :	3                    
Word :	close               	|	Show :	4                    
Word :	closed              	|	Show :	5                    
Word :	closely             	|	Show :	2                    
Word :	closer              	|	Show :	1                    
Word :	clothes             	|	Show :	2                    
Word :	cloud               	|	Show :	3                    
Word :	clouds              	|	Show :	1                    
Word :	clumps              	|	Show :	1                    
Word :	clumsy              	|	Show :	2                    
Word :	clutched            	|	Show :	2                    
Word :	clutching           	|	Show :	1                    
Word :	coat                	|	Show :	1                    
Word :	cobwebby            	|	Show :	1                    
Word :	codswallop          	|	Show :	1                    
Word :	coincidence         	|	Show :	1                    
Word :	cold                	|	Show :	6                    
Word :	coldly              	|	Show :	1                    
Word :	collection          	|	Show :	1                    
Word :	collided            	|	Show :	1                    
Word :	colour              	|	Show :	2                    
Word :	coloured            	|	Show :	2                    
Word :	combed              	|	Show :	1                    
Word :	come                	|	Show :	19                   
Word :	comes               	|	Show :	1                    
Word :	comet               	|	Show :	1                    
Word :	comforting          	|	Show :	1                    
Word :	coming              	|	Show :	5                    
Word :	company             	|	Show :	2                    
Word :	competition         	|	Show :	3                    
Word :	complete            	|	Show :	2                    
Word :	completely          	|	Show :	3                    
Word :	comprehension       	|	Show :	1                    
Word :	concealment         	|	Show :	1                    
Word :	conclusion          	|	Show :	1                    
Word :	conductors          	|	Show :	1                    
Word :	confederation       	|	Show :	1                    
Word :	confined            	|	Show :	2                    
Word :	confused            	|	Show :	1                    
Word :	conscious           	|	Show :	3                    
Word :	consciousness       	|	Show :	1                    
Word :	consider            	|	Show :	1                    
Word :	considerable        	|	Show :	1                    
Word :	considered          	|	Show :	1                    
Word :	consumed            	|	Show :	1                    
Word :	contact             	|	Show :	1                    
Word :	contentedly         	|	Show :	1                    
Word :	continued           	|	Show :	1                    
Word :	continuously        	|	Show :	1                    
Word :	control             	|	Show :	2                    
Word :	conversation        	|	Show :	1                    
Word :	conversationally    	|	Show :	1                    
Word :	convinced           	|	Show :	1                    
Word :	cool                	|	Show :	1                    
Word :	copied              	|	Show :	1                    
Word :	corner              	|	Show :	1                    
Word :	corners             	|	Show :	1                    
Word :	costs               	|	Show :	1                    
Word :	could               	|	Show :	30                   
Word :	couldn              	|	Show :	6                    
Word :	country             	|	Show :	1                    
Word :	couple              	|	Show :	2                    
Word :	course              	|	Show :	8                    
Word :	cousin              	|	Show :	1                    
Word :	cover               	|	Show :	1                    
Word :	covered             	|	Show :	1                    
Word :	covering            	|	Show :	1                    
Word :	cowering            	|	Show :	1                    
Word :	crack               	|	Show :	3                    
Word :	cracking            	|	Show :	1                    
Word :	crackpot            	|	Show :	1                    
Word :	craning             	|	Show :	1                    
Word :	crash               	|	Show :	1                    
Word :	creaked             	|	Show :	2                    
Word :	creaking            	|	Show :	1                    
Word :	crescent            	|	Show :	1                    
Word :	cried               	|	Show :	2                    
Word :	crisscrossing       	|	Show :	1                    
Word :	critically          	|	Show :	2                    
Word :	croaked             	|	Show :	2                    
Word :	crooked             	|	Show :	1                    
Word :	crossed             	|	Show :	3                    
Word :	crowded             	|	Show :	1                    
Word :	crushed             	|	Show :	1                    
Word :	crushing            	|	Show :	1                    
Word :	crying              	|	Show :	1                    
Word :	curiosity           	|	Show :	2                    
Word :	curious             	|	Show :	1                    
Word :	curiously           	|	Show :	1                    
Word :	curled              	|	Show :	1                    
Word :	curtained           	|	Show :	1                    
Word :	curtains            	|	Show :	1                    
Word :	cut                 	|	Show :	1                    
Word :	d                   	|	Show :	29                   
Word :	dad                 	|	Show :	3                    
Word :	damage              	|	Show :	1                    
Word :	damn                	|	Show :	2                    
Word :	damp                	|	Show :	1                    
Word :	dangerous           	|	Show :	1                    
Word :	dangerously         	|	Show :	1                    
Word :	dangled             	|	Show :	1                    
Word :	dank                	|	Show :	1                    
Word :	dark                	|	Show :	16                   
Word :	darken              	|	Show :	1                    
Word :	darker              	|	Show :	1                    
Word :	darkest             	|	Show :	1                    
Word :	darkly              	|	Show :	1                    
Word :	darkness            	|	Show :	4                    
Word :	darling             	|	Show :	4                    
Word :	dart                	|	Show :	1                    
Word :	darted              	|	Show :	1                    
Word :	dash                	|	Show :	1                    
Word :	dawning             	|	Show :	1                    
Word :	day                 	|	Show :	2                    
Word :	days                	|	Show :	3                    
Word :	dazed               	|	Show :	2                    
Word :	dazedly             	|	Show :	1                    
Word :	de                  	|	Show :	1                    
Word :	dead                	|	Show :	2                    
Word :	deal                	|	Show :	1                    
Word :	dear                	|	Show :	6                    
Word :	death               	|	Show :	3                    
Word :	decent              	|	Show :	1                    
Word :	decided             	|	Show :	3                    
Word :	decision            	|	Show :	3                    
Word :	decisively          	|	Show :	1                    
Word :	decree              	|	Show :	2                    
Word :	dedalus             	|	Show :	2                    
Word :	deep                	|	Show :	5                    
Word :	deepened            	|	Show :	1                    
Word :	deepest             	|	Show :	1                    
Word :	deeply              	|	Show :	1                    
Word :	defiantly           	|	Show :	1                    
Word :	definitely          	|	Show :	2                    
Word :	deflating           	|	Show :	1                    
Word :	degrees             	|	Show :	1                    
Word :	deliver             	|	Show :	1                    
Word :	demembers           	|	Show :	1                    
Word :	demenders           	|	Show :	1                    
Word :	dementoids          	|	Show :	2                    
Word :	dementor            	|	Show :	2                    
Word :	dementors           	|	Show :	21                   
Word :	dementy             	|	Show :	1                    
Word :	departure           	|	Show :	1                    
Word :	depress             	|	Show :	1                    
Word :	derelict            	|	Show :	1                    
Word :	descended           	|	Show :	1                    
Word :	descent             	|	Show :	1                    
Word :	deserted            	|	Show :	1                    
Word :	desire              	|	Show :	1                    
Word :	desk                	|	Show :	2                    
Word :	despairingly        	|	Show :	1                    
Word :	desperate           	|	Show :	1                    
Word :	despite             	|	Show :	2                    
Word :	destroy             	|	Show :	3                    
Word :	destroyed           	|	Show :	1                    
Word :	details             	|	Show :	1                    
Word :	detectable          	|	Show :	1                    
Word :	detecting           	|	Show :	1                    
Word :	did                 	|	Show :	35                   
Word :	diddy               	|	Show :	7                    
Word :	didn                	|	Show :	21                   
Word :	die                 	|	Show :	2                    
Word :	difference          	|	Show :	1                    
Word :	dig                 	|	Show :	1                    
Word :	diggle              	|	Show :	3                    
Word :	dimly               	|	Show :	1                    
Word :	dingy               	|	Show :	1                    
Word :	dinner              	|	Show :	2                    
Word :	directions          	|	Show :	2                    
Word :	directly            	|	Show :	3                    
Word :	dirt                	|	Show :	1                    
Word :	dirty               	|	Show :	1                    
Word :	disappointed        	|	Show :	1                    
Word :	disbelievingly      	|	Show :	1                    
Word :	disciplinary        	|	Show :	2                    
Word :	disconcerted        	|	Show :	1                    
Word :	discussing          	|	Show :	1                    
Word :	discussions         	|	Show :	1                    
Word :	disguise            	|	Show :	2                    
Word :	disgusting          	|	Show :	2                    
Word :	dishwasher          	|	Show :	1                    
Word :	disillusion         	|	Show :	1                    
Word :	disillusioned       	|	Show :	1                    
Word :	disillusionment     	|	Show :	2                    
Word :	dislike             	|	Show :	1                    
Word :	dismembers          	|	Show :	1                    
Word :	dismounted          	|	Show :	1                    
Word :	distinctly          	|	Show :	1                    
Word :	distorted           	|	Show :	1                    
Word :	distract            	|	Show :	1                    
Word :	distractedly        	|	Show :	2                    
Word :	disturbance         	|	Show :	1                    
Word :	dive                	|	Show :	1                    
Word :	divided             	|	Show :	1                    
Word :	do                  	|	Show :	32                   
Word :	does                	|	Show :	4                    
Word :	doesn               	|	Show :	2                    
Word :	doge                	|	Show :	1                    
Word :	dogs                	|	Show :	1                    
Word :	doing               	|	Show :	6                    
Word :	doleful             	|	Show :	1                    
Word :	don                 	|	Show :	29                   
Word :	done                	|	Show :	6                    
Word :	doomed              	|	Show :	1                    
Word :	door                	|	Show :	22                   
Word :	doorknob            	|	Show :	2                    
Word :	doorknocker         	|	Show :	1                    
Word :	doormat             	|	Show :	1                    
Word :	doors               	|	Show :	3                    
Word :	doorstep            	|	Show :	1                    
Word :	doorway             	|	Show :	2                    
Word :	double              	|	Show :	1                    
Word :	down                	|	Show :	24                   
Word :	downstairs          	|	Show :	3                    
Word :	dragged             	|	Show :	1                    
Word :	dragging            	|	Show :	1                    
Word :	dragon              	|	Show :	1                    
Word :	drained             	|	Show :	1                    
Word :	draining            	|	Show :	1                    
Word :	drawers             	|	Show :	1                    
Word :	dread               	|	Show :	3                    
Word :	dreamlike           	|	Show :	1                    
Word :	drink               	|	Show :	1                    
Word :	drive               	|	Show :	9                    
Word :	driven              	|	Show :	1                    
Word :	dropped             	|	Show :	5                    
Word :	dropping            	|	Show :	1                    
Word :	droppings           	|	Show :	2                    
Word :	drowned             	|	Show :	1                    
Word :	dry                 	|	Show :	1                    
Word :	ducked              	|	Show :	3                    
Word :	dudders             	|	Show :	1                    
Word :	dudley              	|	Show :	49                   
Word :	duel                	|	Show :	1                    
Word :	dully               	|	Show :	4                    
Word :	dumbledore          	|	Show :	26                   
Word :	during              	|	Show :	4                    
Word :	dursley             	|	Show :	1                    
Word :	dursleys            	|	Show :	19                   
Word :	dust                	|	Show :	3                    
Word :	duty                	|	Show :	1                    
Word :	dying               	|	Show :	1                    
Word :	e                   	|	Show :	1                    
Word :	each                	|	Show :	2                    
Word :	eagerly             	|	Show :	1                    
Word :	ear                 	|	Show :	2                    
Word :	earring             	|	Show :	1                    
Word :	ears                	|	Show :	4                    
Word :	earth               	|	Show :	1                    
Word :	easier              	|	Show :	1                    
Word :	east                	|	Show :	1                    
Word :	easy                	|	Show :	2                    
Word :	eaten               	|	Show :	1                    
Word :	eater               	|	Show :	1                    
Word :	ebbing              	|	Show :	1                    
Word :	echoed              	|	Show :	1                    
Word :	echoing             	|	Show :	1                    
Word :	effing              	|	Show :	1                    
Word :	effort              	|	Show :	2                    
Word :	egg                 	|	Show :	2                    
Word :	eh                  	|	Show :	1                    
Word :	eight               	|	Show :	1                    
Word :	either              	|	Show :	4                    
Word :	electric            	|	Show :	1                    
Word :	elementary          	|	Show :	1                    
Word :	eleven              	|	Show :	3                    
Word :	elphias             	|	Show :	1                    
Word :	else                	|	Show :	3                    
Word :	elves               	|	Show :	1                    
Word :	em                  	|	Show :	2                    
Word :	emerald             	|	Show :	1                    
Word :	emerged             	|	Show :	2                    
Word :	emmeline            	|	Show :	2                    
Word :	empty               	|	Show :	5                    
Word :	end                 	|	Show :	3                    
Word :	endangering         	|	Show :	1                    
Word :	ended               	|	Show :	1                    
Word :	energies            	|	Show :	1                    
Word :	energy              	|	Show :	2                    
Word :	engine              	|	Show :	1                    
Word :	england             	|	Show :	2                    
Word :	enjoyed             	|	Show :	1                    
Word :	enormous            	|	Show :	2                    
Word :	enough              	|	Show :	4                    
Word :	enquiries           	|	Show :	1                    
Word :	entered             	|	Show :	5                    
Word :	envelope            	|	Show :	8                    
Word :	enviously           	|	Show :	1                    
Word :	er                  	|	Show :	6                    
Word :	ere                 	|	Show :	1                    
Word :	escape              	|	Show :	2                    
Word :	even                	|	Show :	7                    
Word :	evening             	|	Show :	2                    
Word :	ever                	|	Show :	6                    
Word :	every               	|	Show :	8                    
Word :	everybody           	|	Show :	1                    
Word :	everyone            	|	Show :	3                    
Word :	everything          	|	Show :	10                   
Word :	evidently           	|	Show :	1                    
Word :	evil                	|	Show :	1                    
Word :	exact               	|	Show :	1                    
Word :	exactly             	|	Show :	3                    
Word :	examining           	|	Show :	2                    
Word :	exasperated         	|	Show :	1                    
Word :	excellent           	|	Show :	2                    
Word :	except              	|	Show :	4                    
Word :	exchanged           	|	Show :	1                    
Word :	exchanging          	|	Show :	1                    
Word :	excitable           	|	Show :	1                    
Word :	excitedly           	|	Show :	1                    
Word :	excitement          	|	Show :	1                    
Word :	exhausted           	|	Show :	3                    
Word :	exist               	|	Show :	2                    
Word :	expect              	|	Show :	2                    
Word :	expel               	|	Show :	1                    
Word :	expelled            	|	Show :	6                    
Word :	expelling           	|	Show :	1                    
Word :	explain             	|	Show :	3                    
Word :	explaining          	|	Show :	1                    
Word :	explains            	|	Show :	1                    
Word :	explode             	|	Show :	1                    
Word :	exploded            	|	Show :	1                    
Word :	exploding           	|	Show :	1                    
Word :	explosion           	|	Show :	1                    
Word :	expression          	|	Show :	3                    
Word :	expressions         	|	Show :	1                    
Word :	expulsion           	|	Show :	3                    
Word :	extinguished        	|	Show :	2                    
Word :	extra               	|	Show :	1                    
Word :	eye                 	|	Show :	25                   
Word :	eyeball             	|	Show :	1                    
Word :	eyebrows            	|	Show :	1                    
Word :	eyeing              	|	Show :	1                    
Word :	eyes                	|	Show :	22                   
Word :	f                   	|	Show :	1                    
Word :	face                	|	Show :	11                   
Word :	faced               	|	Show :	5                    
Word :	fact                	|	Show :	2                    
Word :	factly              	|	Show :	1                    
Word :	failed              	|	Show :	1                    
Word :	faint               	|	Show :	1                    
Word :	fainting            	|	Show :	1                    
Word :	fall                	|	Show :	1                    
Word :	fallen              	|	Show :	1                    
Word :	familiar            	|	Show :	1                    
Word :	fantasising         	|	Show :	1                    
Word :	far                 	|	Show :	6                    
Word :	fashioned           	|	Show :	1                    
Word :	fast                	|	Show :	3                    
Word :	fat                 	|	Show :	2                    
Word :	favourite           	|	Show :	1                    
Word :	feared              	|	Show :	1                    
Word :	fearful             	|	Show :	2                    
Word :	fears               	|	Show :	1                    
Word :	feathers            	|	Show :	3                    
Word :	feathery            	|	Show :	1                    
Word :	feeble              	|	Show :	1                    
Word :	feeding             	|	Show :	1                    
Word :	feel                	|	Show :	2                    
Word :	feeling             	|	Show :	5                    
Word :	feet                	|	Show :	6                    
Word :	fell                	|	Show :	3                    
Word :	felt                	|	Show :	21                   
Word :	few                 	|	Show :	7                    
Word :	fifteen             	|	Show :	1                    
Word :	fifth               	|	Show :	1                    
Word :	figg                	|	Show :	19                   
Word :	figgy               	|	Show :	1                    
Word :	fight               	|	Show :	1                    
Word :	fighting            	|	Show :	2                    
Word :	filing              	|	Show :	2                    
Word :	filled              	|	Show :	6                    
Word :	find                	|	Show :	3                    
Word :	fine                	|	Show :	3                    
Word :	finger              	|	Show :	2                    
Word :	finished            	|	Show :	2                    
Word :	fire                	|	Show :	1                    
Word :	firebolt            	|	Show :	3                    
Word :	fireplace           	|	Show :	1                    
Word :	fireplaces          	|	Show :	1                    
Word :	first               	|	Show :	7                    
Word :	fist                	|	Show :	2                    
Word :	fists               	|	Show :	3                    
Word :	fit                 	|	Show :	2                    
Word :	flames              	|	Show :	3                    
Word :	flanking            	|	Show :	1                    
Word :	flap                	|	Show :	1                    
Word :	flapping            	|	Show :	2                    
Word :	flared              	|	Show :	3                    
